family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
F4 クロスアセット',AUDJPY,US13-20 → 00-08 追随,26,39,0.667,2.2,808,0.026625957048963755,7,20,-3.8,70,0.243,False
F2 週明けギャップ,NAS100,hold12h 逆行,20,31,0.645,6.3,130,0.07480639219284058,6,13,-7.1,17,0.529,False
F1 アジアレンジ,EURGBP,trig07 hold8h 逆行,3,3,1.0,9.7,3,0.125,0,1,-34.3,10,0.4,False
F2 週明けギャップ,NAS100,hold24h 逆行,19,31,0.613,5.0,129,0.14052075752988458,7,13,12.2,17,0.294,False
F4 クロスアセット,GBPJPY,US13-21 → 00-08 追随,11,17,0.647,0.8,288,0.1661529541015625,3,8,-2.1,23,0.348,False
F4 クロスアセット,AUDJPY,US17-21 → 00-08 追随,11,17,0.647,4.4,288,0.1661529541015625,3,8,0.8,23,0.304,False
F4 クロスアセット,AUDJPY,US13-21 → 00-08 追随,11,17,0.647,4.1,288,0.1661529541015625,4,8,-0.2,23,0.217,False
F4 クロスアセット,NZDJPY,US13-21 → 00-08 追随,11,17,0.647,1.5,288,0.1661529541015625,3,5,3.3,23,0.435,False
F2 週明けギャップ,EURUSD,hold24h 追随,23,39,0.59,0.7,169,0.1683918175949657,9,20,-3.3,69,0.493,False
F4 クロスアセット',GBPJPY,US16-20 → 00-08 追随,23,39,0.59,0.3,808,0.1683918175949657,7,20,-1.4,70,0.386,False
F1' アジアレンジ(終値判定),NAS100,bar08close→09 hold8h 追随,18,31,0.581,3.2,290,0.23656482994556427,4,13,-4.2,42,0.31,False
F1 アジアレンジ,GBPUSD,trig07 hold4h 追随,2,2,1.0,29.9,2,0.25,0,1,-20.3,3,0.667,False
F1 アジアレンジ,AUDJPY,trig07 hold8h 追随,2,2,1.0,23.2,2,0.25,0,2,-42.0,3,0.333,False
F1 アジアレンジ,GBPUSD,trig07 hold8h 追随,2,2,1.0,82.2,2,0.25,0,1,-26.3,3,0.333,False
F1 アジアレンジ,AUDUSD,trig08 hold8h 追随,22,39,0.564,2.4,201,0.26119869024842046,10,20,0.4,68,0.382,False
F2 週明けギャップ,GER40,hold24h 追随,22,39,0.564,4.0,165,0.26119869024842046,6,20,-25.1,69,0.478,False
F3 日中継続,EURUSD,start00 +4h→8h 逆行,22,39,0.564,0.3,843,0.26119869024842046,8,20,-1.9,69,0.304,False
F2 週明けギャップ,EURUSD,hold12h 追随,22,39,0.564,0.1,168,0.26119869024842046,7,20,-4.3,69,0.478,False
F4 クロスアセット',GBPJPY,US13-20 → 00-08 追随,22,39,0.564,0.4,808,0.26119869024842046,7,20,-2.5,70,0.3,False
F4 クロスアセット',CHFJPY,US13-20 → 00-08 追随,22,39,0.564,0.7,808,0.26119869024842046,5,12,-2.7,70,0.271,False
F1' アジアレンジ(終値判定),GBPJPY,bar07close→08 hold8h 追随,22,39,0.564,0.7,261,0.26119869024842046,10,20,-3.7,69,0.464,False
F1' アジアレンジ(終値判定),XAUUSD,bar08close→09 hold8h 追随,22,39,0.564,-0.6,325,0.26119869024842046,7,12,7.6,9,0.444,False
F1' アジアレンジ(終値判定),US500,bar08close→09 hold8h 追随,22,39,0.564,-0.3,366,0.26119869024842046,10,20,-3.9,44,0.432,False
F1 アジアレンジ,GBPJPY,trig08 hold8h 追随,22,39,0.564,0.7,259,0.26119869024842046,9,20,-4.3,69,0.464,False
F1' アジアレンジ(終値判定),GBPAUD,bar07close→08 hold4h 追随,22,39,0.564,1.0,214,0.26119869024842046,1,12,-5.3,69,0.435,False
F4 クロスアセット',AUDJPY,US16-20 → 00-08 追随,22,39,0.564,0.4,808,0.26119869024842046,7,20,-2.7,70,0.271,False
F1' アジアレンジ(終値判定),GBPAUD,bar08close→09 hold4h 追随,22,39,0.564,-0.0,305,0.26119869024842046,6,12,-1.5,69,0.522,False
F1 アジアレンジ,EURJPY,trig07 hold8h 逆行,3,4,0.75,6.2,4,0.3125,0,0,,2,1.0,False
F1 アジアレンジ,NZDJPY,trig07 hold4h 逆行,3,4,0.75,9.5,4,0.3125,1,2,4.9,4,0.25,False
F1 アジアレンジ,NZDJPY,trig07 hold8h 追随,3,4,0.75,22.0,4,0.3125,0,2,-15.4,4,0.75,False
F1 アジアレンジ,CADJPY,trig07 hold8h 追随,3,4,0.75,21.3,4,0.3125,0,1,-32.4,3,1.0,False
F4 クロスアセット,NZDJPY,US17-21 → 00-08 追随,10,17,0.588,1.7,288,0.3145294189453125,3,5,1.2,23,0.261,False
F4 クロスアセット,CHFJPY,US17-21 → 00-08 追随,10,17,0.588,0.9,288,0.3145294189453125,2,5,-1.6,23,0.261,False
F4 クロスアセット,CADJPY,US17-21 → 00-08 追随,10,17,0.588,1.6,288,0.3145294189453125,2,5,-1.1,23,0.217,False
F4 クロスアセット,GBPJPY,US17-21 → 00-08 追随,10,17,0.588,1.3,288,0.3145294189453125,3,8,-1.0,23,0.435,False
F1 アジアレンジ,AUDJPY,trig08 hold8h 追随,21,39,0.538,1.9,191,0.37462931238042074,8,20,-8.8,68,0.456,False
F2 週明けギャップ,AUDJPY,hold12h 追随,21,39,0.538,1.1,169,0.37462931238042074,14,20,3.9,69,0.493,False
F1' アジアレンジ(終値判定),AUDJPY,bar07close→08 hold8h 追随,21,39,0.538,2.0,189,0.37462931238042074,8,20,-8.6,68,0.456,False
F1' アジアレンジ(終値判定),USDJPY,bar08close→09 hold8h 追随,21,39,0.538,2.9,274,0.37462931238042074,12,20,2.7,69,0.319,False
F4 クロスアセット',EURJPY,US16-20 → 00-08 追随,21,39,0.538,0.0,808,0.37462931238042074,6,20,-2.5,70,0.314,False
F1 アジアレンジ,GBPAUD,trig08 hold4h 追随,21,39,0.538,0.8,215,0.37462931238042074,1,12,-5.4,69,0.435,False
F4 クロスアセット',CHFJPY,US16-20 → 00-08 追随,21,39,0.538,0.7,808,0.37462931238042074,4,12,-2.7,70,0.314,False
F4 クロスアセット',CADJPY,US16-20 → 00-08 追随,21,39,0.538,-0.7,808,0.37462931238042074,5,12,-3.3,70,0.229,False
F2 週明けギャップ,USDJPY,hold24h 追随,21,39,0.538,-2.3,170,0.37462931238042074,11,20,4.4,69,0.304,False
F1 アジアレンジ,NZDJPY,trig08 hold8h 追随,21,39,0.538,-0.6,211,0.37462931238042074,6,12,-9.3,69,0.493,False
F1' アジアレンジ(終値判定),AUDUSD,bar07close→08 hold8h 追随,21,39,0.538,1.3,203,0.37462931238042074,10,20,1.3,68,0.382,False
F2 週明けギャップ,NZDJPY,hold24h 逆行,21,39,0.538,-3.3,170,0.37462931238042074,3,12,-16.7,69,0.377,False
F1' アジアレンジ(終値判定),NZDJPY,bar07close→08 hold8h 追随,21,39,0.538,-0.7,207,0.37462931238042074,5,12,-10.2,69,0.478,False
F2 週明けギャップ,USDCHF,hold24h 追随,20,39,0.513,-1.1,170,0.5,7,20,-10.4,69,0.522,False
F3 日中継続,US500,start13 +4h→8h 追随,20,39,0.513,-0.2,654,0.5,7,20,-4.0,48,0.438,False
F1 アジアレンジ,CADJPY,trig08 hold8h 逆行,20,39,0.513,-0.5,206,0.5,4,12,-3.6,69,0.304,False
F2 週明けギャップ,EURAUD,hold24h 逆行,20,39,0.513,0.8,169,0.5,5,12,-2.7,69,0.594,False
F4 クロスアセット,CHFJPY,US13-21 → 00-08 追随,9,17,0.529,0.7,288,0.5,2,5,-1.7,23,0.348,False
F3 日中継続,GBPJPY,start13 +4h→8h 逆行,20,39,0.513,0.1,674,0.5,7,20,-1.6,69,0.304,False
F3 日中継続,NAS100,start07 +4h→8h 追随,16,31,0.516,3.8,671,0.5,8,13,6.8,42,0.5,False
F1 アジアレンジ,CHFJPY,trig07 hold8h 逆行,1,1,1.0,89.7,1,0.5,1,2,-5.8,4,0.5,False
F1 アジアレンジ,EURAUD,trig07 hold8h 追随,2,3,0.667,13.6,3,0.5,0,0,,2,0.5,False
F2 週明けギャップ,EURAUD,hold12h 追随,20,39,0.513,0.3,168,0.5,7,12,0.5,69,0.304,False
F1 アジアレンジ,EURAUD,trig07 hold4h 追随,2,3,0.667,1.8,3,0.5,0,0,,2,0.5,False
F1 アジアレンジ,EURGBP,trig07 hold4h 追随,2,3,0.667,-4.4,3,0.5,1,1,12.7,10,0.5,False
F2 週明けギャップ,GBPAUD,hold24h 逆行,20,39,0.513,1.6,169,0.5,5,12,2.0,69,0.507,False
F2 週明けギャップ,GBPJPY,hold24h 追随,20,39,0.513,-0.7,170,0.5,12,20,4.1,69,0.493,False
F1 アジアレンジ,GBPAUD,trig07 hold8h 逆行,2,3,0.667,0.4,3,0.5,0,0,,6,0.333,False
F1 アジアレンジ,GBPAUD,trig07 hold4h 逆行,2,3,0.667,-2.4,3,0.5,0,0,,6,0.5,False
F4 クロスアセット',EURJPY,US13-20 → 00-08 追随,20,39,0.513,0.4,808,0.5,8,20,-2.6,70,0.314,False
F1' アジアレンジ(終値判定),EURJPY,bar08close→09 hold4h 追随,20,39,0.513,-0.3,358,0.5,6,20,-2.2,69,0.406,False
F3 日中継続,AUDJPY,start07 +4h→8h 追随,20,39,0.513,-0.6,845,0.5,11,20,-0.7,69,0.391,False
F1 アジアレンジ,NAS100,trig07 hold8h 追随,2,3,0.667,4.6,3,0.5,0,2,-17.0,13,0.385,False
F1 アジアレンジ,CHFJPY,trig07 hold4h 追随,1,1,1.0,27.0,1,0.5,0,2,-9.6,4,1.0,False
F1' アジアレンジ(終値判定),CADJPY,bar07close→08 hold8h 逆行,20,39,0.513,-0.1,205,0.5,4,12,-3.6,69,0.319,False
F1 アジアレンジ,NAS100,trig07 hold4h 追随,2,3,0.667,42.0,3,0.5,1,2,-0.3,13,0.308,False
F1' アジアレンジ(終値判定),XAUUSD,bar08close→09 hold4h 逆行,20,39,0.513,-2.0,325,0.5,6,12,-3.0,9,0.667,False
F2 週明けギャップ,XAUUSD,hold12h 逆行,20,39,0.513,0.4,166,0.5,2,12,-36.7,9,0.333,False
F3 日中継続,EURUSD,start07 +4h→8h 追随,20,39,0.513,-1.2,843,0.5,4,20,-3.3,69,0.362,False
F1 アジアレンジ,XAUUSD,trig07 hold4h 追随,1,1,1.0,23.1,1,0.5,0,0,,0,,False
F1 アジアレンジ,XAUUSD,trig07 hold8h 追随,1,1,1.0,72.0,1,0.5,0,0,,0,,False
F1' アジアレンジ(終値判定),GBPAUD,bar08close→09 hold8h 追随,20,39,0.513,-0.4,307,0.5,4,12,-3.3,69,0.493,False
F3 日中継続,USDJPY,start13 +4h→8h 逆行,20,39,0.513,-1.3,674,0.5,7,20,-2.2,69,0.275,False
F1' アジアレンジ(終値判定),CHFJPY,bar07close→08 hold8h 逆行,19,39,0.487,-0.1,261,0.6253706876195793,5,12,-2.7,69,0.348,False
F2 週明けギャップ,CHFJPY,hold12h 逆行,19,39,0.487,-4.2,170,0.6253706876195793,3,12,-6.9,69,0.406,False
F1' アジアレンジ(終値判定),USDJPY,bar07close→08 hold8h 追随,19,39,0.487,-2.9,200,0.6253706876195793,11,20,-1.0,69,0.464,False
F1 アジアレンジ,GER40,trig08 hold8h 追随,19,39,0.487,-2.5,337,0.6253706876195793,9,20,0.4,42,0.452,False
F2 週明けギャップ,GBPAUD,hold12h 逆行,19,39,0.487,-2.1,168,0.6253706876195793,5,12,0.4,69,0.551,False
F3 日中継続,GBPAUD,start13 +4h→8h 追随,19,39,0.487,-1.0,666,0.6253706876195793,2,12,-1.3,69,0.275,False
F1' アジアレンジ(終値判定),EURUSD,bar08close→09 hold8h 追随,19,39,0.487,-0.9,401,0.6253706876195793,8,20,-1.6,69,0.348,False
F1' アジアレンジ(終値判定),GBPJPY,bar07close→08 hold4h 追随,19,39,0.487,-1.3,261,0.6253706876195793,10,20,-0.3,69,0.449,False
F1 アジアレンジ,GBPJPY,trig08 hold4h 追随,19,39,0.487,-1.3,259,0.6253706876195793,10,20,-0.2,69,0.449,False
F3 日中継続,GER40,start07 +4h→8h 追随,19,39,0.487,0.2,836,0.6253706876195793,11,20,1.1,69,0.493,False
F2 週明けギャップ,CHFJPY,hold24h 逆行,19,39,0.487,-1.9,170,0.6253706876195793,3,12,-4.5,69,0.406,False
F1' アジアレンジ(終値判定),CHFJPY,bar08close→09 hold8h 追随,19,39,0.487,1.1,353,0.6253706876195793,5,12,0.7,69,0.449,False
F1' アジアレンジ(終値判定),US500,bar08close→09 hold4h 逆行,19,39,0.487,-1.9,369,0.6253706876195793,10,20,-1.1,44,0.318,False
F2 週明けギャップ,NZDJPY,hold12h 逆行,19,39,0.487,-1.4,169,0.6253706876195793,2,12,-12.5,69,0.391,False
F1 アジアレンジ,USDJPY,trig08 hold8h 逆行,19,39,0.487,-1.3,202,0.6253706876195793,8,20,-3.0,69,0.377,False
F3 日中継続,XAUUSD,start07 +4h→8h 逆行,19,39,0.487,-3.1,839,0.6253706876195793,5,12,-3.1,9,0.444,False
F4 クロスアセット',AUDUSD,US13-20 → 00-08 追随,19,39,0.487,-0.8,808,0.6253706876195793,4,20,-4.4,70,0.214,False
F1 アジアレンジ,AUDJPY,trig08 hold4h 追随,19,39,0.487,-1.4,191,0.6253706876195793,4,20,-12.3,68,0.382,False
F1' アジアレンジ(終値判定),NZDJPY,bar08close→09 hold8h 逆行,19,39,0.487,-1.9,288,0.6253706876195793,4,12,-5.0,69,0.275,False
F2 週明けギャップ,AUDJPY,hold24h 逆行,19,39,0.487,-6.9,170,0.6253706876195793,8,20,-11.6,69,0.29,False
F2 週明けギャップ,EURJPY,hold24h 追随,19,39,0.487,3.0,170,0.6253706876195793,11,20,0.9,69,0.406,False
F1' アジアレンジ(終値判定),GBPAUD,bar07close→08 hold8h 追随,19,39,0.487,-0.8,215,0.6253706876195793,1,12,-9.9,69,0.507,False
F4 クロスアセット',USDJPY,US16-20 → 00-08 追随,19,39,0.487,-0.8,808,0.6253706876195793,7,20,-3.4,70,0.3,False
F1 アジアレンジ,XAUUSD,trig08 hold8h 追随,19,39,0.487,0.6,213,0.6253706876195793,6,12,-2.1,9,0.222,False
F1' アジアレンジ(終値判定),XAUUSD,bar07close→08 hold8h 追随,19,39,0.487,0.6,213,0.6253706876195793,6,12,-2.5,9,0.222,False
F1' アジアレンジ(終値判定),EURJPY,bar08close→09 hold8h 追随,19,39,0.487,1.5,358,0.6253706876195793,8,20,-1.7,69,0.464,False
F1' アジアレンジ(終値判定),AUDJPY,bar07close→08 hold4h 追随,19,39,0.487,-1.4,189,0.6253706876195793,4,20,-12.5,68,0.382,False
F1 アジアレンジ,CADJPY,trig08 hold4h 逆行,19,39,0.487,-1.3,206,0.6253706876195793,3,12,-2.4,69,0.275,False
F1 アジアレンジ,EURJPY,trig08 hold8h 追随,19,39,0.487,-0.6,251,0.6253706876195793,9,20,-2.0,69,0.435,False
F1' アジアレンジ(終値判定),EURJPY,bar07close→08 hold8h 追随,19,39,0.487,-0.6,251,0.6253706876195793,9,20,-2.0,69,0.449,False
F2 週明けギャップ,CHFJPY,hold24h 追随,19,39,0.487,-2.1,170,0.6253706876195793,7,12,1.2,69,0.449,False
F1' アジアレンジ(終値判定),CADJPY,bar07close→08 hold4h 逆行,19,39,0.487,-1.2,205,0.6253706876195793,3,12,-2.4,69,0.319,False
F2 週明けギャップ,CADJPY,hold24h 逆行,19,39,0.487,-2.7,169,0.6253706876195793,5,12,-3.2,69,0.362,False
F3 日中継続,NAS100,start13 +4h→8h 追随,15,31,0.484,1.9,665,0.639949934091419,4,13,-1.5,42,0.357,False
F1' アジアレンジ(終値判定),NAS100,bar07close→08 hold8h 追随,15,31,0.484,-0.1,200,0.639949934091419,6,13,-12.1,42,0.405,False
F1 アジアレンジ,NAS100,trig08 hold8h 追随,15,31,0.484,-0.9,200,0.639949934091419,6,13,-11.2,42,0.381,False
F1 アジアレンジ,US500,trig07 hold4h 追随,3,6,0.5,5.6,7,0.65625,2,5,-11.4,8,0.5,False
F1 アジアレンジ,US500,trig07 hold8h 逆行,3,6,0.5,4.7,7,0.65625,3,5,3.2,8,0.375,False
F1 アジアレンジ,US500,trig07 hold8h 追随,3,6,0.5,-10.7,7,0.65625,2,5,-9.2,8,0.625,False
F4 クロスアセット,EURJPY,US17-21 → 00-08 追随,8,17,0.471,0.5,288,0.6854705810546875,3,8,-0.5,23,0.435,False
F4 クロスアセット,NZDUSD,US13-21 → 00-08 追随,8,17,0.471,-1.7,288,0.6854705810546875,4,8,-2.8,23,0.261,False
F4 クロスアセット,AUDUSD,US13-21 → 00-08 追随,8,17,0.471,0.8,288,0.6854705810546875,5,8,-1.4,23,0.13,False
F1 アジアレンジ,EURJPY,trig07 hold4h 追随,2,4,0.5,10.1,4,0.6875,0,0,,2,0.0,False
F1 アジアレンジ,CADJPY,trig07 hold4h 逆行,2,4,0.5,-7.8,4,0.6875,1,1,5.3,3,0.667,False
F1 アジアレンジ,NZDUSD,trig07 hold4h 逆行,2,4,0.5,-8.6,4,0.6875,0,0,,6,0.833,False
F1 アジアレンジ,NZDUSD,trig07 hold4h 追随,2,4,0.5,-0.8,4,0.6875,0,0,,6,0.167,False
F1' アジアレンジ(終値判定),AUDUSD,bar07close→08 hold4h 追随,18,39,0.462,-0.8,203,0.7388013097515795,7,20,-6.9,68,0.412,False
F1' アジアレンジ(終値判定),USDCHF,bar08close→09 hold4h 逆行,18,39,0.462,-2.3,410,0.7388013097515795,3,20,-5.9,69,0.275,False
F2 週明けギャップ,US500,hold12h 逆行,18,39,0.462,-0.6,167,0.7388013097515795,6,20,-8.0,69,0.391,False
F2 週明けギャップ,US500,hold24h 逆行,18,39,0.462,1.6,166,0.7388013097515795,13,20,15.1,69,0.449,False
F1' アジアレンジ(終値判定),EURUSD,bar07close→08 hold8h 追随,18,39,0.462,-0.7,314,0.7388013097515795,9,20,-0.5,69,0.42,False
F3 日中継続,EURAUD,start07 +4h→8h 逆行,18,39,0.462,-1.4,844,0.7388013097515795,4,12,-2.2,69,0.232,False
F1' アジアレンジ(終値判定),EURAUD,bar08close→09 hold8h 逆行,18,39,0.462,-1.4,312,0.7388013097515795,7,12,3.7,69,0.435,False
F2 週明けギャップ,GBPAUD,hold12h 追随,18,39,0.462,-1.1,168,0.7388013097515795,5,12,-3.3,69,0.435,False
F3 日中継続,GBPAUD,start00 +4h→8h 逆行,18,39,0.462,-0.8,843,0.7388013097515795,7,12,-1.9,69,0.507,False
F1' アジアレンジ(終値判定),GBPJPY,bar08close→09 hold8h 追随,18,39,0.462,0.1,364,0.7388013097515795,7,20,-2.7,69,0.464,False
F2 週明けギャップ,GBPJPY,hold12h 追随,18,39,0.462,-0.9,169,0.7388013097515795,12,20,4.9,69,0.58,False
F2 週明けギャップ,GBPJPY,hold24h 逆行,18,39,0.462,-2.8,170,0.7388013097515795,8,20,-7.1,69,0.406,False
F1' アジアレンジ(終値判定),GBPUSD,bar08close→09 hold4h 逆行,18,39,0.462,-0.8,423,0.7388013097515795,7,20,-2.6,69,0.348,False
F1 アジアレンジ,CHFJPY,trig08 hold4h 逆行,18,39,0.462,0.9,260,0.7388013097515795,3,12,-3.5,69,0.333,False
F2 週明けギャップ,GER40,hold12h 追随,18,39,0.462,-2.4,165,0.7388013097515795,10,20,-1.6,69,0.464,False
F2 週明けギャップ,GER40,hold12h 逆行,18,39,0.462,-3.6,165,0.7388013097515795,9,20,-4.4,69,0.42,False
F1' アジアレンジ(終値判定),GER40,bar08close→09 hold4h 追随,18,39,0.462,-1.5,475,0.7388013097515795,6,20,-2.6,42,0.452,False
F1' アジアレンジ(終値判定),GER40,bar07close→08 hold8h 追随,18,39,0.462,-3.7,342,0.7388013097515795,10,20,1.5,42,0.476,False
F1' アジアレンジ(終値判定),CHFJPY,bar07close→08 hold4h 逆行,18,39,0.462,0.9,261,0.7388013097515795,3,12,-3.8,69,0.333,False
F3 日中継続,GBPJPY,start07 +4h→8h 逆行,18,39,0.462,-2.7,845,0.7388013097515795,10,20,-0.9,69,0.435,False
F1 アジアレンジ,CHFJPY,trig08 hold8h 逆行,18,39,0.462,-0.2,260,0.7388013097515795,5,12,-3.5,69,0.348,False
F3 日中継続,GBPUSD,start00 +4h→8h 逆行,18,39,0.462,0.0,841,0.7388013097515795,8,20,-2.0,69,0.449,False
F1 アジアレンジ,US500,trig08 hold8h 逆行,18,39,0.462,-7.5,259,0.7388013097515795,8,19,-4.2,43,0.442,False
F1' アジアレンジ(終値判定),US500,bar07close→08 hold8h 追随,18,39,0.462,2.4,257,0.7388013097515795,11,20,-1.3,43,0.419,False
F1 アジアレンジ,USDJPY,trig08 hold8h 追随,18,39,0.462,-3.0,202,0.7388013097515795,11,20,-1.0,69,0.464,False
F1 アジアレンジ,USDJPY,trig08 hold4h 逆行,18,39,0.462,-1.4,202,0.7388013097515795,13,20,-0.4,69,0.261,False
F1' アジアレンジ(終値判定),USDJPY,bar07close→08 hold4h 逆行,18,39,0.462,-1.3,200,0.7388013097515795,13,20,-0.4,69,0.261,False
F1' アジアレンジ(終値判定),USDJPY,bar07close→08 hold8h 逆行,18,39,0.462,-1.4,200,0.7388013097515795,8,20,-3.0,69,0.377,False
F2 週明けギャップ,AUDUSD,hold24h 逆行,18,39,0.462,-2.8,168,0.7388013097515795,9,20,-7.0,69,0.348,False
F4 クロスアセット',NZDJPY,US16-20 → 00-08 追随,18,39,0.462,-1.1,808,0.7388013097515795,5,12,-0.7,70,0.229,False
F1' アジアレンジ(終値判定),NZDUSD,bar08close→09 hold8h 逆行,18,39,0.462,-2.3,298,0.7388013097515795,6,20,-8.3,69,0.304,False
F3 日中継続,NZDUSD,start13 +4h→8h 逆行,18,39,0.462,-2.2,673,0.7388013097515795,3,20,-6.1,69,0.232,False
F3 日中継続,CADJPY,start07 +4h→8h 追随,18,39,0.462,-2.0,845,0.7388013097515795,4,12,-1.7,69,0.406,False
F2 週明けギャップ,CADJPY,hold24h 追随,18,39,0.462,-3.1,169,0.7388013097515795,7,12,-2.4,69,0.507,False
F1' アジアレンジ(終値判定),CADJPY,bar08close→09 hold4h 追随,18,39,0.462,1.5,287,0.7388013097515795,6,12,2.8,69,0.464,False
F1' アジアレンジ(終値判定),CADJPY,bar08close→09 hold8h 追随,18,39,0.462,0.5,287,0.7388013097515795,6,12,2.2,69,0.522,False
F1' アジアレンジ(終値判定),USDJPY,bar08close→09 hold4h 逆行,18,39,0.462,-3.3,274,0.7388013097515795,8,20,-4.0,69,0.348,False
F1 アジアレンジ,AUDUSD,trig08 hold4h 追随,18,39,0.462,-0.4,201,0.7388013097515795,7,20,-7.1,68,0.412,False
F1' アジアレンジ(終値判定),EURJPY,bar07close→08 hold4h 逆行,18,39,0.462,-0.8,251,0.7388013097515795,7,20,-1.9,69,0.261,False
F1 アジアレンジ,EURJPY,trig08 hold4h 逆行,18,39,0.462,-0.8,251,0.7388013097515795,7,20,-1.9,69,0.246,False
F3 日中継続,EURGBP,start00 +4h→8h 逆行,18,39,0.462,-1.0,837,0.7388013097515795,2,12,-2.9,69,0.261,False
F1 アジアレンジ,GBPAUD,trig08 hold8h 追随,18,39,0.462,-1.3,216,0.7388013097515795,1,12,-10.2,69,0.507,False
F1 アジアレンジ,EURUSD,trig08 hold8h 追随,18,39,0.462,-0.9,316,0.7388013097515795,10,20,-1.0,69,0.42,False
F1' アジアレンジ(終値判定),EURAUD,bar07close→08 hold8h 逆行,17,37,0.459,-1.4,213,0.7443121092073852,7,12,4.6,68,0.456,False
F1 アジアレンジ,EURAUD,trig08 hold4h 追随,17,37,0.459,0.3,216,0.7443121092073852,2,12,-7.5,68,0.368,False
F1 アジアレンジ,EURAUD,trig08 hold8h 逆行,17,37,0.459,-1.3,217,0.7443121092073852,7,12,3.8,68,0.456,False
F1' アジアレンジ(終値判定),EURAUD,bar07close→08 hold4h 追随,17,37,0.459,0.3,212,0.7443121092073852,2,12,-7.7,68,0.353,False
F1 アジアレンジ,AUDJPY,trig07 hold4h 追随,1,2,0.5,-17.0,2,0.75,0,2,-27.8,3,0.333,False
F1 アジアレンジ,USDJPY,trig07 hold8h 追随,1,2,0.5,-21.0,2,0.75,0,1,-28.8,4,0.25,False
F1 アジアレンジ,USDJPY,trig07 hold4h 逆行,1,2,0.5,-13.8,2,0.75,1,1,1.3,4,0.5,False
F1 アジアレンジ,USDJPY,trig07 hold4h 追随,1,2,0.5,9.6,2,0.75,0,1,-5.2,4,0.5,False
F1 アジアレンジ,GER40,trig07 hold8h 追随,1,2,0.5,26.0,2,0.75,4,9,-41.9,13,0.615,False
F1 アジアレンジ,GBPJPY,trig07 hold4h 追随,1,2,0.5,-16.9,2,0.75,2,3,10.9,3,0.0,False
F1 アジアレンジ,USDCHF,trig07 hold4h 追随,1,2,0.5,-11.1,3,0.75,1,3,0.9,9,0.444,False
F1 アジアレンジ,USDCHF,trig07 hold4h 逆行,1,2,0.5,4.6,3,0.75,0,3,-8.4,9,0.444,False
F1 アジアレンジ,USDJPY,trig07 hold8h 逆行,1,2,0.5,16.8,2,0.75,1,1,25.0,4,0.75,False
F1 アジアレンジ,EURUSD,trig07 hold4h 追随,1,2,0.5,9.1,2,0.75,0,0,,7,0.429,False
F1 アジアレンジ,GER40,trig07 hold4h 追随,1,2,0.5,1.6,2,0.75,5,9,-18.0,13,0.615,False
F1 アジアレンジ,GER40,trig07 hold8h 逆行,1,2,0.5,-32.0,2,0.75,5,9,35.9,13,0.385,False
F1 アジアレンジ,GBPJPY,trig07 hold4h 逆行,1,2,0.5,13.5,2,0.75,1,3,-13.7,3,0.667,False
