t,open,high,low,close,volume
2026-06-22 20:00:00,199.829,199.874,199.662,199.662,3516.739990234375
2026-06-22 21:00:00,199.654,199.749,199.509,199.657,716.4500122070312
2026-06-22 22:00:00,199.685,199.841,199.684,199.779,1952.949951171875
2026-06-22 23:00:00,199.775,199.779,199.719,199.75,1630.3800048828125
2026-06-23 00:00:00,199.749,199.891,199.61,199.826,8708.400390625
2026-06-23 01:00:00,199.825,199.891,199.719,199.838,5424.259765625
2026-06-23 02:00:00,199.834,199.894,199.751,199.773,4157.68017578125
2026-06-23 03:00:00,199.772,199.815,199.667,199.802,3715.679931640625
2026-06-23 04:00:00,199.802,199.829,199.685,199.705,3558.320068359375
2026-06-23 05:00:00,199.702,199.879,199.685,199.829,5942.580078125
2026-06-23 06:00:00,199.828,200.044,199.797,199.799,9331.1201171875
2026-06-23 07:00:00,199.802,199.924,199.503,199.531,16955.2109375
2026-06-23 08:00:00,199.537,199.538,199.27,199.345,11589.33984375
2026-06-23 09:00:00,199.343,199.378,199.177,199.28,7416.97021484375
2026-06-23 10:00:00,199.279,199.345,199.179,199.303,7950.7900390625
2026-06-23 11:00:00,199.304,199.594,199.286,199.444,7785.22021484375
2026-06-23 12:00:00,199.441,199.658,199.362,199.625,10959.8896484375
2026-06-23 13:00:00,199.629,199.977,199.522,199.729,13883.5703125
2026-06-23 14:00:00,199.729,199.756,199.367,199.517,16047.8896484375
2026-06-23 15:00:00,199.519,199.688,199.42,199.498,11081.0
2026-06-23 16:00:00,199.501,199.558,199.426,199.437,5442.75
2026-06-23 17:00:00,199.438,199.467,199.371,199.391,4540.9599609375
2026-06-23 18:00:00,199.391,199.466,199.308,199.464,4610.18017578125
